2	1	0	1	1	101	0.4464
1	0	1	1	1	109	0.2573
2	0	0	1	0	126	0.3586
2	0	0	0	1	105	2.705
1	1	1	0	1	133	1.005
1	0	0	1	1	114	0.7769
2	1	1	1	1	114	1.276
2	0	0	0	0	111	1.6388
2	0	0	0	1	109	0.6435
2	0	0	1	0	129	0.349
2	0	1	1	0	109	1.399
1	1	1	0	1	107	0
1	1	0	1	1	119	0.8692
1	0	1	1	1	107	0.4337
2	0	1	0	0	129	0.6051
2	0	1	0	0	116	0.9586
2	0	0	1	1	130	0.281
2	0	0	0	1	112	0.8335
1	0	0	1	0	109	1.8081
2	0	0	1	1	117	1.6505
1	0	1	0	1	104	1.8879
1	0	1	1	1	113	0.7891
1	0	0	0	0	122	0.2083
1	1	0	1	0	126	0.5867
2	1	1	1	1	115	0.3685
2	0	0	0	0	108	0.6061
1	0	0	1	1	117	0.5885
1	1	0	1	1	123	0.2853
2	0	0	1	1	103	1.3646
2	0	0	1	1	109	1.7145
1	0	0	0	1	121	0.4119
2	0	0	1	0	132	1.7697
2	.	.	.	.	118	0.2822
2	0	1	0	1	133	0.4496
2	.	.	.	.	131	1.593
2	1	0	1	0	131	0.4624
2	0	0	1	1	130	0.4528
1	0	0	1	0	121	2.9353
1	1	0	1	1	120	1.7785
1	0	0	1	1	114	0.5964
2	0	0	1	1	121	0.4152
2	0	0	1	0	108	0.5443
2	0	0	0	1	101	0.4263
1	0	0	1	1	116	1.0749
1	1	1	1	1	112	0.1903
1	1	0	0	1	107	0.4048
1	0	0	0	0	110	0
2	1	1	1	1	105	6.4445
2	1	0	1	0	113	0.7953
2	1	0	1	1	110	0.8188
1	1	0	1	1	108	0.2986
1	0	0	1	1	124	1.8987
2	1	1	1	1	117	0.7684
1	1	1	1	1	131	1.0313
1	0	1	1	1	108	0.8519
2	0	0	1	1	104	1.276
2	0	1	1	1	115	0.4729
2	0	0	1	0	130	1.3038
1	0	0	0	0	106	0
1	1	0	0	0	112	0.7752
2	0	0	1	1	105	1.369
2	0	0	0	0	132	1.0282
1	0	1	1	1	107	0
1	0	1	1	1	133	1.4858
1	0	0	1	1	108	0.9633
1	0	0	1	0	106	0.5646
1	0	0	0	0	110	0.6779
1	1	1	1	1	123	0.6364
2	0	0	0	0	113	0.6562
2	0	0	0	0	131	2.4974
2	0	0	0	0	118	1.6361
2	0	0	0	1	131	1.4431
2	0	0	0	1	118	0.5287
2	0	1	1	1	119	1.4402
1	0	0	1	0	108	1.8005
2	0	0	0	0	126	1.0759
1	1	1	1	1	127	0.2994
2	0	0	0	0	121	0.5565
2	1	0	1	0	127	1.0386
1	0	0	1	0	125	0.3209
1	1	0	1	0	110	0.5994
2	0	0	0	1	126	0.868
1	0	0	1	1	117	0.6012
1	0	0	1	0	124	1.5772
1	0	0	1	1	106	0.3316
1	0	1	1	0	125	0.3746
2	1	0	1	1	107	0.6549
1	0	0	1	0	109	1.5531
2	0	0	0	1	103	0.8999
2	1	1	1	1	114	0.9188
2	0	0	1	1	117	0.7831
2	0	0	0	1	104	0.805
2	0	1	1	0	122	0.384
2	0	0	0	0	121	0.6478
1	0	0	1	1	109	0.3008
2	0	0	0	.	125	0
2	0	0	1	1	101	0.8978
1	1	0	0	0	109	0.6187
1	0	0	0	1	122	0.2973
2	0	1	1	0	105	1.5591
1	0	0	1	1	119	0.5369
1	0	0	1	0	106	0.7601
1	0	0	1	0	109	1.6359
2	0	0	0	1	130	0.4919
2	1	0	1	1	104	0
1	0	0	1	1	116	0.3866
2	1	0	0	0	107	0.2381
2	0	0	1	1	109	0.3567
2	0	1	1	0	129	1.1157
2	0	0	1	1	108	1.5368
2	1	0	1	0	107	0.4114
1	0	0	1	1	103	1.7501
2	0	0	.	1	117	0.4874
2	1	0	1	1	106	0.9167
1	0	0	1	1	123	0.3294
2	0	0	0	0	110	0
1	1	0	1	1	129	0
2	0	1	1	0	112	0.6495
1	.	0	.	.	121	0
2	.	0	.	.	121	1.0385
1	0	0	1	0	108	0.5691
1	0	0	0	0	106	1.5186
2	0	1	1	0	101	1.1489
2	0	0	1	1	101	0.6349
2	1	1	1	1	101	0
1	0	0	1	1	117	0.9328
1	0	0	0	1	118	0.6525
1	0	0	1	0	128	0.9166
1	0	0	1	1	123	0
1	0	0	1	0	117	0.5571
2	0	0	1	1	132	1.7197
2	1	1	1	1	123	1.1295
1	1	0	1	1	120	0.3623
2	0	0	1	0	122	1.2083
1	0	0	1	0	104	1.3457
1	0	0	1	1	121	3.7998
1	0	0	0	0	121	2.105
1	0	0	1	1	101	0.6607
1	.	1	.	.	118	1.0918
2	0	0	1	0	115	0.8546
2	0	0	0	0	131	1.7376
1	0	0	0	1	133	0.7665
1	0	0	1	1	120	0.5345
1	0	1	1	1	131	1.5657
1	0	0	0	0	109	0
2	0	0	0	0	116	0.9404
2	1	0	1	1	114	0.6552
1	1	0	1	0	118	0.1639
2	0	1	0	1	132	1.6898
1	0	0	1	1	126	1.0767
2	0	0	0	1	114	0.8012
2	0	0	1	1	106	0
1	1	0	1	0	115	0.319
2	0	0	0	0	118	0.7705
1	1	0	0	1	115	0.8877
1	1	1	1	1	131	0.2875
2	0	1	1	1	119	1.1029
2	1	0	1	1	115	0.2908
2	0	1	1	1	126	0.376
1	0	0	1	1	126	0.7293
2	0	0	1	0	116	1.1693
2	0	0	1	0	117	0.3207
1	1	1	1	1	118	1.2624
1	0	0	0	1	112	0.4267
2	1	1	1	1	119	0.5071
2	1	0	0	0	130	0.5152
1	0	0	0	0	103	0.5868
1	0	0	1	1	121	0
2	0	0	1	0	128	0.5544
1	0	0	0	1	132	4.0152
2	1	0	1	1	101	0.6891
1	0	0	1	1	121	1.202
1	1	1	0	0	109	0.7765
2	0	0	0	0	125	0.4932
2	0	0	1	1	101	1.4482
2	0	1	0	1	115	1.0717
2	0	0	1	1	116	1.3071
2	0	0	1	1	127	0.5056
2	0	0	1	0	105	0
1	0	1	1	1	116	1.0504
1	0	0	1	1	110	1.1696
2	0	0	0	0	124	1.2205
2	.	0	.	.	120	0.3226
2	1	0	1	1	130	0.2684
2	1	0	1	1	129	1.4716
1	0	1	1	0	119	0.2598
2	0	1	0	0	116	0
2	0	0	1	1	114	0.5468
1	0	0	0	0	113	2.8442
1	0	0	1	0	109	0
2	0	1	0	1	133	0
2	0	0	0	1	131	1.8527
1	1	0	1	1	101	1.0403
2	0	0	1	1	114	0.5926
1	0	0	0	0	124	1.5394
1	1	0	0	1	108	0.7803
1	0	0	0	1	132	0.4861
1	0	0	1	0	109	0
1	0	0	1	1	106	1.246
1	0	1	0	0	117	1.4238
2	0	0	1	0	115	1.0454
1	0	0	0	1	117	0
1	1	1	1	1	123	0.5419
2	1	0	0	1	133	1.4584
1	1	.	.	.	3	0.9749
2	1	0	1	0	4	2.8884
2	0	1	0	1	5	0.4356
2	0	0	1	1	8	1.0786
2	1	1	1	1	8	0.3916
1	1	0	1	0	9	3.4082
2	1	0	1	1	9	0.7444
2	1	0	1	1	14	1.173
1	0	0	1	1	18	0.8526
1	1	0	1	1	20	1.4818
1	1	0	1	1	21	0.8337
1	0	1	1	1	22	1.4972
2	0	1	0	0	23	0
2	1	0	1	1	25	0.8314
1	1	0	1	1	26	0.9749
1	1	0	1	1	27	0
1	0	0	1	1	27	1.9162
2	1	1	1	1	28	0.3888
1	1	1	1	0	30	0.9438
2	0	0	0	0	31	1.4229
2	0	0	1	1	38	0.5487
1	1	0	1	1	38	1.4727
1	0	1	1	1	40	0.6896
2	1	0	1	1	43	1.51
1	1	0	1	1	45	0.8854
2	1	0	0	0	45	0.9092
2	0	0	1	1	47	0.7275
1	0	0	.	.	48	0.8183
1	1	1	1	1	49	0.3701
2	0	0	0	0	50	2.2165
1	1	0	0	0	51	1.974
2	0	0	0	0	52	0.3215
2	1	0	1	0	56	0.3679
1	1	0	1	1	57	0.8447
2	0	0	1	1	62	0
2	0	0	1	0	63	0.5255
1	1	0	0	0	65	0.7915
2	1	0	1	1	66	2.2188
2	0	0	0	0	66	1.3292
1	1	1	1	1	67	0.785
1	1	0	1	0	67	0.4129
1	.	.	.	.	68	1.6516
1	0	0	1	1	68	0.3851
2	1	0	1	0	72	1.6644
2	1	0	1	1	77	0.3552
2	1	1	1	1	79	0.9598
2	0	0	1	1	83	0.4059
2	1	1	1	1	87	1.1819
1	0	0	1	0	88	3.9136
1	1	1	1	1	88	0.8779
2	0	0	1	1	89	0.9317
2	1	1	1	1	91	0.8779
1	0	0	1	1	92	1.0575
1	1	0	0	1	93	0.4281
2	0	0	0	0	94	0
1	1	1	1	1	94	0
1	0	0	1	1	95	1.313
1	1	1	1	1	96	0.7266
2	0	0	1	1	97	0.3597
1	1	0	0	0	98	1.0388
1	0	0	0	0	99	1.7433
2	1	0	0	0	100	1.1439
1	1	1	1	1	2	1.0418
1	1	0	1	1	4	0.8854
1	0	0	1	0	7	0.4035
2	0	1	.	.	12	1.327
1	0	0	0	1	15	0.3301
1	0	0	1	0	16	0.9119
1	1	0	1	1	17	0.5803
2	1	0	1	1	18	0.3963
1	1	0	0	1	19	0.9631
2	0	.	1	1	22	0.3963
1	1	1	1	1	22	0.6525
1	1	0	1	1	23	0.8187
1	1	1	1	1	24	0
1	1	1	1	1	26	1.2215
1	0	0	0	0	28	0.9515
2	1	1	1	1	31	1.0275
1	0	0	1	0	33	0.3828
1	1	1	1	1	34	1.4238
2	.	0	1	1	35	0.9011
1	1	1	1	1	36	0.3423
2	0	0	1	0	37	1.4014
2	0	0	1	0	39	0.8565
1	0	0	1	0	40	0.6249
1	1	1	1	1	41	1.6474
1	1	1	1	1	41	0.8376
1	0	0	1	1	42	1.6531
2	1	1	1	1	43	0.7607
2	0	0	1	1	45	0.5063
1	0	0	0	1	48	0.7789
1	1	1	1	1	51	2.6757
2	0	0	1	1	52	0
2	1	1	1	0	53	0.387
1	1	1	1	1	53	1.4921
2	1	1	1	1	54	0.5958
1	0	0	0	0	56	0.3783
2	1	0	0	1	58	0.7799
1	0	0	0	1	59	0.415
2	1	0	0	1	59	0.8677
1	1	1	1	1	60	1.0338
1	1	0	1	0	61	0.8739
2	1	1	1	1	62	0.6097
2	1	0	1	1	65	0.731
1	1	0	1	1	70	0.8553
1	0	0	1	0	71	1.004
1	0	0	1	1	72	1.5728
2	0	0	1	1	74	0.8694
2	1	0	1	1	75	0
2	0	0	0	0	75	0
2	0	0	1	0	76	1.5463
2	1	0	1	1	76	0.7517
2	1	1	1	1	78	0.8032
2	1	1	1	1	80	0.9109
2	1	1	1	0	81	0.8367
2	0	0	0	0	86	0.9962
1	0	1	1	0	87	0.3828
2	0	1	1	1	88	0
1	1	0	0	0	89	0.8545
1	1	1	1	1	90	1.3891
2	0	0	1	1	90	1.1118
2	1	0	1	1	91	0.8301
2	1	0	0	1	93	1.3833
2	0	0	1	1	94	0
1	1	0	1	1	97	0.7444
1	0	1	1	1	99	0
1	1	0	1	1	100	0.6749
2	0	0	0	0	100	0
1	1	0	1	1	2	0.6177
1	0	0	0	0	3	0.3401
1	1	0	0	0	6	0
1	1	1	1	1	8	0.3916
2	0	1	0	1	9	0.3804
2	.	0	.	.	9	0.8314
2	1	0	1	1	12	0.8974
2	0	0	0	0	13	0.8868
1	1	0	1	1	20	1.1916
2	0	1	1	1	20	1.9595
2	1	0	1	1	21	1.3449
2	0	0	1	1	22	0.3805
2	0	0	1	0	25	0
1	1	1	1	1	26	1.2937
2	1	1	.	1	29	0.3866
2	0	0	1	1	30	0
2	1	1	1	1	30	0
2	1	1	1	0	32	0
2	0	0	1	1	33	0
2	0	0	0	0	33	1.4496
2	1	1	1	1	36	0.4859
1	1	0	1	1	37	0.9147
2	1	1	1	1	41	0.8587
2	1	1	1	1	44	0
2	1	0	0	1	45	0
1	1	0	0	0	47	1.1663
1	1	0	1	1	49	0
1	0	1	1	1	49	0.7054
1	0	1	1	1	51	0.3768
1	1	0	0	1	52	0.4024
2	1	1	1	1	52	0.5582
2	0	0	1	1	53	1.6793
2	1	0	1	0	55	0.6451
2	1	0	1	1	57	0.57
1	1	0	1	1	59	0.5424
2	0	0	1	0	64	0.6667
2	1	0	1	1	65	0.7266
1	1	0	1	1	66	0.9224
1	.	.	.	.	66	0
2	0	0	0	1	67	0
1	1	0	1	1	71	0.5786
2	1	1	1	1	72	0.63
1	0	0	1	1	72	0
1	1	0	1	1	75	1.9884
2	1	0	0	1	76	1.1299
1	0	1	0	0	77	0.4129
1	1	0	1	1	79	1.0556
1	0	0	1	1	80	0.7895
2	0	0	1	1	81	2.3834
1	0	0	1	1	82	1.6736
2	0	0	1	0	82	0.7835
1	1	0	0	0	83	0.9962
2	1	1	1	1	83	1.3211
2	0	0	1	1	84	1.6329
2	0	0	1	1	86	4.6745
2	1	0	1	1	87	0.4063
1	0	0	1	0	88	0
1	0	0	0	1	89	0
1	1	0	1	1	92	0.3998
1	1	0	1	0	94	0
1	1	0	1	1	96	0.8091
2	0	0	1	1	98	1.0079
2	1	1	0	1	99	0.8367
1	0	0	0	0	100	0.3375
1	1	0	1	1	2	0.7589
1	1	0	1	1	2	0.5751
1	1	1	1	1	3	0.826
2	1	1	1	1	5	0.4225
2	1	0	0	0	7	2.8206
2	0	0	1	1	9	0.8316
2	0	0	0	1	14	0.7925
1	1	0	1	1	14	0
1	0	0	1	1	15	0.5501
2	1	0	1	0	18	0.8382
2	0	0	0	1	19	0.6685
1	0	0	1	1	24	1.6343
1	1	1	1	1	25	1.2727
2	1	0	1	1	26	0.8301
2	0	0	1	1	27	1.2808
2	0	0	1	1	27	0.8376
2	1	0	1	1	29	1.0488
2	1	0	1	1	29	1.3159
2	1	0	1	1	30	2.8027
1	0	0	0	1	34	0.771
2	0	1	1	1	35	0
1	1	0	1	1	36	0.7205
2	0	0	1	0	39	0
2	1	1	1	1	40	0.4418
2	0	0	1	0	40	0.7566
2	0	0	0	1	42	0.3749
1	0	0	1	1	43	0
1	.	1	1	0	43	0.5986
2	.	0	1	1	45	0
2	1	1	1	1	46	0.3592
2	0	1	1	1	47	0.4949
1	0	0	0	1	48	1.2005
1	1	1	1	1	49	1.4602
2	1	0	0	1	50	0.8711
1	1	1	1	1	52	1.3891
1	0	0	0	0	52	0
1	1	1	1	1	53	1.5873
1	1	.	1	1	53	0.8332
1	0	0	1	1	54	0.4862
2	0	1	1	1	54	1.5159
2	0	1	1	0	60	0.818
1	0	1	1	0	64	0.6182
2	0	0	1	1	64	0.9539
1	0	0	0	0	67	0.385
1	0	0	1	1	68	0.8847
1	.	.	1	1	69	0.6663
2	0	1	1	1	70	1.0186
2	1	0	1	0	70	0.4286
2	1	0	1	0	71	2.053
1	1	0	0	0	73	1.162
1	0	.	1	1	75	0.8011
1	0	0	1	1	77	1.123
2	0	0	1	1	78	0.8032
2	1	0	1	1	78	0.3429
2	0	0	0	0	79	1.6739
1	1	0	0	1	79	0.6249
1	0	0	1	1	80	0.4337
1	0	1	1	1	82	0.4862
2	0	0	1	0	83	2.3228
2	0	0	1	0	84	0.8014
1	1	1	1	1	86	0.9796
2	0	0	0	1	87	0
2	1	1	1	1	88	0.3464
2	1	0	1	1	89	1.5491
1	1	1	1	1	92	0.5375
1	1	1	1	1	94	1.6516
2	1	0	1	1	95	0
1	0	0	1	1	98	1.3542
2	1	1	1	1	99	0.9981
2	0	0	1	1	1	0.8394
2	1	0	1	1	5	1.4585
2	1	0	1	0	8	0.5599
2	0	0	0	0	10	0.5331
1	1	0	1	1	15	0
1	0	1	1	1	16	0
2	0	0	1	1	17	0.7837
2	1	0	0	0	17	0.6567
2	.	.	.	.	18	0
1	1	1	1	1	21	0.8081
1	0	0	1	1	23	1.3566
2	0	0	1	1	29	0
1	1	0	1	1	29	0.8356
2	1	0	1	1	30	1.5595
2	0	0	1	1	31	0
1	1	0	1	1	32	0.413
2	1	1	1	1	33	0.5958
1	0	0	1	0	35	0.6899
1	.	.	.	.	36	0.7508
2	1	0	1	1	40	1.3499
2	1	1	0	0	40	0.6614
2	1	0	1	1	41	0.4862
2	0	0	0	0	43	2.1365
1	1	0	1	1	44	1.0088
2	0	1	0	0	46	0
2	1	0	0	1	47	0.3832
2	1	1	1	1	48	0
1	0	0	1	1	49	0.854
2	0	1	1	1	50	2.534
1	0	0	1	0	53	0.7411
2	1	1	1	0	56	0.4074
2	0	0	1	1	57	0.4914
2	1	0	1	0	59	0.3522
2	0	1	0	0	61	1.8465
2	1	0	1	1	62	0.7465
2	0	0	0	1	63	1.6757
2	0	0	0	0	63	1.5671
2	1	0	1	1	65	0
1	1	0	1	1	66	0.3611
1	1	1	1	0	67	0.6398
2	0	0	0	1	68	0.5723
1	0	0	0	1	69	0.7116
2	0	0	0	0	69	0.7575
1	1	1	1	1	71	0.9853
1	0	0	1	0	73	0.7895
2	0	0	0	0	74	0.8545
2	0	0	1	0	74	0
1	1	0	1	0	75	1.2253
2	1	0	1	1	76	1.0123
2	1	0	1	0	77	0
1	0	1	1	1	79	0.7463
1	0	1	1	0	80	2.7905
1	0	0	0	1	82	2.9519
2	1	1	1	1	84	0
1	0	0	1	1	84	1.2607
2	.	.	.	.	85	0
1	0	0	1	1	86	0.8404
2	1	0	1	1	89	0.505
2	1	1	0	0	90	1.7201
1	0	0	1	1	91	0
1	0	0	1	1	92	0.8314
1	1	0	1	1	94	1.5681
2	0	0	1	1	95	2.7092
1	1	0	0	0	96	1.525
2	1	0	1	1	97	3.3012
2	1	1	0	1	99	0.5971
2	0	0	1	0	100	0.7631
1	0	1	0	1	5	0.3922
2	0	1	0	0	5	0.356
2	1	0	1	0	6	2.8884
1	.	0	0	1	10	0.6546
2	1	0	1	1	10	0.3838
2	0	0	1	0	11	0.6638
1	1	0	1	1	11	0.6249
1	0	0	1	1	14	0
2	0	1	1	1	15	0.9021
2	0	0	1	1	15	0.7059
1	1	0	1	0	17	0.3658
2	0	0	1	0	18	0
1	1	0	1	1	19	0
2	0	0	0	0	20	0.8779
1	1	1	1	1	21	0.7318
2	0	.	1	1	21	0.9745
1	1	0	1	1	22	1.0948
1	.	.	.	.	24	0.5433
2	0	0	1	1	25	0.803
1	.	.	.	.	27	0
2	1	0	1	1	28	0
2	1	.	.	.	29	0
1	1	1	1	0	31	0
1	0	1	1	1	36	0.803
2	0	0	1	1	36	0.7446
1	0	0	1	1	37	1.0275
1	0	1	1	0	37	0
2	1	0	0	1	38	4.9185
2	0	1	1	1	40	0
2	0	0	1	0	42	0.8343
2	0	0	1	1	43	1.6003
2	1	0	1	1	45	1.1222
2	0	0	1	1	45	0.5661
2	0	1	1	1	48	0.3464
1	0	0	0	0	50	0.8228
2	1	0	0	1	51	2.2042
2	1	0	1	1	52	0.7875
2	1	1	1	0	52	0.4329
1	.	0	0	0	55	0.8868
2	0	0	1	0	56	0.9261
1	.	.	.	.	58	0
1	0	0	0	1	59	2.0023
1	0	0	0	0	61	0.7415
2	0	1	0	1	64	0.7205
2	0	1	1	0	64	1.4587
1	0	0	0	0	65	0.4679
2	1	1	1	0	66	0.7508
1	1	0	1	0	67	1.446
2	0	0	1	1	68	0
1	1	0	1	1	68	0
2	0	0	0	0	72	0
2	0	0	1	1	72	1.161
2	0	1	1	1	73	1.4051
2	0	0	1	1	75	2.0248
1	0	1	1	1	76	2.0283
2	1	0	0	1	77	0.9119
1	0	1	1	1	78	0.6285
1	1	1	1	1	81	0.7095
1	1	0	1	0	82	0.8956
1	0	0	0	1	82	0.5639
2	0	0	1	1	84	0.3335
2	0	1	1	1	85	0.4129
2	0	0	1	1	87	0.6941
1	1	1	1	1	89	0.4233
1	0	0	0	0	90	0
1	1	0	1	1	92	0.7464
1	1	0	1	1	92	0.8007
1	1	1	1	1	93	0.5824
1	0	1	1	1	94	0.4316
2	0	0	1	1	96	1.6459
2	0	0	1	1	98	1.1948
2	1	0	0	1	98	0
1	1	0	1	0	100	2.1464
1	1	1	1	1	1	0.8545
1	0	0	1	0	4	0.9058
2	0	1	0	0	5	0.3581
2	1	0	1	1	6	0.3707
2	0	1	1	0	7	0.3764
1	0	0	1	1	8	0.7444
2	1	1	1	1	10	0.5824
1	0	0	0	0	10	0
1	1	0	1	1	13	1.6156
2	0	0	1	1	14	0.9539
1	1	0	1	0	15	1.413
1	1	0	0	0	17	1.5641
1	0	1	0	0	18	0
1	0	0	0	1	19	0
2	1	1	1	1	23	0.907
1	1	1	1	1	24	0.3517
1	0	1	1	0	24	0.8677
1	0	1	1	1	26	2.2974
2	0	0	0	0	29	0.3324
1	0	0	0	0	29	1.4303
2	0	0	1	1	30	1.8367
1	0	0	1	0	31	0.9119
2	1	0	1	0	32	0.767
1	1	1	1	1	35	0.5042
2	1	0	1	1	36	0.7477
2	0	1	0	0	37	2.2224
1	1	0	0	1	39	3.9059
1	0	1	0	0	40	1.9162
2	1	1	1	0	41	0.8851
2	1	1	0	0	41	1.1378
2	0	0	1	1	42	0
2	0	0	1	1	47	0.5971
1	0	0	0	1	48	0
1	0	1	1	1	52	0.8854
1	1	0	0	0	52	1.9284
1	1	1	1	1	55	1.6212
1	0	1	1	1	56	0.6182
1	1	0	1	1	57	0
1	1	0	1	1	59	0.6309
1	0	0	0	0	60	0.7392
1	.	.	.	.	63	0.7121
2	1	0	1	1	65	0.3524
1	0	0	0	0	66	0.6685
2	1	1	1	1	68	1.4879
1	1	1	1	1	72	0.6129
1	1	1	1	1	73	0.9224
2	1	0	1	0	74	1.3272
1	1	1	1	1	75	0.7266
1	0	0	0	1	75	0.8251
1	0	.	1	0	76	0.8897
2	0	1	1	1	77	0
2	1	1	1	1	77	0.3464
1	1	0	1	1	78	0.6883
2	1	1	1	0	81	0.8368
2	1	0	1	1	84	0.6502
1	.	0	1	1	85	0.6678
1	0	0	1	1	86	0.5958
1	0	1	1	1	87	1.3471
2	1	1	1	1	89	0.4884
2	0	0	1	1	90	0.803
1	1	0	1	1	90	0
2	0	0	1	0	91	0.764
2	0	0	1	1	94	1.568
1	1	.	1	1	95	0
2	0	0	1	1	95	0.7724
1	1	1	1	1	96	0.771
2	0	0	0	0	96	0.674
2	0	0	0	0	99	0.9023
1	1	1	1	1	5	0.9418
1	1	0	0	1	6	0.9539
1	0	1	1	1	7	0.3989
2	0	1	1	0	8	0.4098
2	0	0	1	1	9	0.3678
1	1	0	0	1	11	0.8911
1	1	1	1	1	12	0
2	0	0	1	0	13	0.7885
1	1	0	0	1	14	0.8306
1	0	0	1	1	14	0.8378
1	0	0	1	1	16	0
1	0	1	1	1	18	1.0904
1	0	0	0	0	18	0.4396
1	0	1	1	1	19	1.1654
1	1	1	1	1	19	1.4921
1	0	0	0	1	20	0.3866
1	0	0	1	1	21	0.8376
2	1	0	1	1	21	1.19
1	1	0	1	1	24	0.9755
2	1	1	1	1	24	1.2555
1	1	0	0	0	25	0
1	0	0	1	0	29	1.6929
1	0	0	0	0	31	1.4657
1	1	0	1	1	32	0
2	0	0	1	1	32	1.1106
2	0	0	1	1	34	0.4891
1	0	0	1	0	35	0.8273
2	0	0	1	0	36	0
2	.	.	.	.	38	0.2987
1	0	0	1	0	38	1.2332
2	1	0	0	1	39	0.6138
1	1	0	1	0	39	0.9988
2	1	0	1	1	41	0
2	1	0	1	1	43	0
2	0	0	1	1	43	0.8417
2	0	1	1	1	48	0.4213
2	0	1	1	0	51	1.6355
2	0	0	0	0	52	0
2	0	0	0	0	53	0
1	1	0	1	0	56	0.6614
2	1	0	1	1	56	1.6193
2	.	.	.	.	58	0.8337
2	0	1	1	0	58	0.4238
2	0	1	1	1	61	1.2239
1	1	0	1	0	63	0.7444
2	1	1	1	1	64	0.9677
2	1	0	1	1	66	0.5289
1	1	0	1	1	69	0.5888
2	1	1	1	1	70	0.9224
1	1	0	1	1	71	0.8337
2	1	1	1	1	72	0.8356
1	1	0	1	1	76	0.7589
2	0	0	1	0	77	0.2873
1	1	1	1	1	78	0.8025
1	0	0	1	1	80	0.3707
2	0	0	1	1	82	0.3518
2	1	1	1	1	85	1.8316
2	0	0	1	0	86	0.8739
1	0	1	1	1	87	0
1	1	0	0	0	87	2.5881
1	1	1	1	1	88	1.151
2	0	0	1	1	90	0.3858
1	1	0	1	0	90	0.3335
2	0	0	0	0	91	0.4493
2	.	.	.	.	91	0
2	0	0	1	1	92	0.3653
1	0	.	1	1	92	0.6263
2	1	1	1	1	93	0.383
1	1	0	1	1	93	1.4371
1	0	1	1	1	94	0.5826
1	1	0	1	1	94	0.6219
2	0	0	1	0	96	2.1534
2	1	0	1	1	97	1.5987
2	1	0	1	0	99	3.6063
1	1	0	0	1	99	1.3135
1	1	0	1	1	1	0.758
1	1	1	1	1	2	0.5869
1	1	0	0	1	3	0.9284
1	0	0	0	0	4	0.771
1	0	0	1	1	5	0.7517
2	0	0	0	1	5	0.5787
2	1	1	0	0	6	0.34
2	.	.	.	.	7	0.7273
2	.	0	.	.	9	0.655
2	1	0	1	1	11	0.3858
2	1	1	1	0	12	0
1	1	0	1	1	13	1.0608
2	0	0	1	1	15	0.8216
1	1	0	0	0	16	2.0794
2	0	0	1	1	18	0.6015
1	0	0	1	1	19	0.3701
1	1	1	1	0	20	1.6845
2	1	1	1	0	21	0.6182
1	1	0	1	1	25	3.6937
2	0	1	1	1	27	0.3892
2	.	1	.	.	32	0.6685
1	0	1	1	1	33	0
2	.	.	.	.	35	0
2	0	0	0	0	39	1.6466
1	1	0	1	1	43	0.682
1	1	0	1	0	44	0.8217
2	0	1	1	1	47	0.6147
2	1	1	1	1	49	0
2	0	0	0	0	50	0
1	0	0	0	0	50	0.7183
2	0	1	0	1	52	0
2	1	0	1	0	53	1.4072
1	0	0	1	1	53	0.7273
1	1	0	1	1	55	1.1789
2	1	1	1	1	58	1.8424
1	1	0	1	1	58	1.0997
2	1	0	1	1	62	0
2	1	1	1	1	66	0.9119
1	0	0	0	1	67	0.3862
2	1	1	1	1	68	0.6896
2	0	0	1	1	70	1.3179
1	1	1	1	1	73	0
2	0	0	1	1	74	0
1	0	0	0	0	74	0.6585
1	1	0	1	1	75	1.4439
1	1	0	1	1	76	1.0344
1	1	0	1	0	78	0.6451
1	0	0	0	0	79	1.2468
2	1	0	1	1	79	0
2	0	0	1	1	80	0.7325
1	1	1	1	1	81	0
2	1	1	1	1	86	0
2	1	0	1	1	87	0.3048
1	0	0	1	1	87	0.9296
2	1	0	1	1	90	0.7266
1	1	1	1	1	91	4.1358
2	1	1	1	1	96	0.8382
1	0	0	1	1	97	1.9407
1	0	1	1	1	99	0.6249
1	1	0	1	1	99	0.6138
2	0	0	0	1	2	0.4977
1	1	1	1	1	4	0.4245
1	1	0	0	1	4	0.6249
1	0	1	1	1	6	0.6138
2	1	1	1	1	6	0.3609
2	0	0	0	0	8	1.1971
1	1	0	1	1	11	1.5479
2	1	0	1	1	12	0.3474
1	0	1	0	1	14	0.4337
1	0	0	1	1	15	0.9189
2	1	1	1	1	15	0.7481
2	0	0	1	1	16	0.7419
2	.	0	1	1	17	0.4995
1	1	0	1	0	18	1.4596
2	1	1	1	0	18	0
2	0	0	1	1	20	0.5312
2	1	1	0	1	21	3.1517
2	0	0	1	1	25	1.272
2	1	0	1	1	25	0.3749
2	1	1	1	1	28	0.3321
2	1	0	1	1	29	0.5255
2	1	1	1	1	30	0
2	1	0	0	0	30	1.1863
2	0	1	1	1	31	0
1	0	0	1	1	31	0.7071
1	0	0	0	1	34	0.5976
2	1	1	1	1	36	1.2334
2	1	0	1	1	37	0.7821
1	1	0	1	1	38	0
2	0	0	0	1	38	0.344
1	1	0	1	1	42	0.5374
2	1	0	1	1	44	0.8032
2	0	0	0	0	46	0
2	0	1	1	0	48	0.3551
1	1	1	1	1	51	0.7266
1	0	1	0	1	53	0.4286
1	0	0	1	1	55	3.7649
1	1	0	1	1	56	0.6129
2	1	1	1	1	58	0.8677
1	0	0	1	1	59	0
1	1	0	1	1	60	0
