0	1	0	2	0	1	2	34.1096149336049	0	0	0	1	2	3	3	4	3	2	12	1	-9	0	1	0	0	0	0	0	4	1	0	0	2	2	4	2	3	2	0.868	126
2	2	2	2	.	.	0	29.4307564795742	0	0	1	1	3	1	2	2	1	3	15	19	30	1	1	0	0	0	0	0	10	3	0	1	2	2	4	4	4	2	0.6012	117
0	2	2	1	0	2	2	10.2162787539104	0	0	1	0	2	3	3	1	2	1	13	13	31	0	0	0	0	0	0	0	7	1	1	0	1	1	2	2	2	1	1.5772	124
2	0	1	2	1	2	3	15.1581755731552	0	0	1	1	0	3	1	4	4	1	13	18	34	0	0	0	0	0	0	0	7	0	0	0	3	3	2	4	5	3	0.3316	106
0	3	1	1	0	1	2	14.781532762092	0	1	1	0	4	0	2	3	3	0	9	17	58	1	0	0	0	1	0	0	1	0	1	0	2	2	.	5	2	2	0.3746	125
1	1	2	2	1	2	2	41.3744406824987	1	0	1	1	0	1	2	3	2	1	14	14	68	0	1	0	0	0	0	0	7	2	0	1	3	3	2	4	4	2	0.6549	107
0	1	2	2	1	.	2	22.2416592241361	0	0	1	0	2	2	2	3	2	1	10	25	32	1	0	0	0	0	0	0	4	1	1	0	2	1	3	2	4	2	1.5531	109
.	3	3	3	2	.	0	5.48634256666497	0	0	0	1	3	4	4	4	4	2	8	21	-9	1	0	0	0	1	0	0	3	95	.	.	2	1	1	1	3	2	0.7898	133
0	0	2	0	3	1	0	26.8045652935279	0	0	0	1	0	3	4	3	4	4	3	5	78	1	1	0	0	0	0	0	7	1	0	1	3	3	4	5	4	3	0.8999	103
1	0	1	1	1	1	1	34.0261307149902	1	1	1	1	1	1	1	2	2	0	13	25	45	1	0	1	0	0	0	0	4	0	0	0	2	3	3	3	3	2	0.9188	114
1	1	.	2	.	.	0	11.8162582658302	0	0	1	1	2	3	3	3	3	1	14	1	46	1	1	0	0	0	0	0	5	0	0	0	1	2	2	4	2	2	0.7831	117
3	3	3	3	3	.	3	41.3790366011197	0	0	0	1	1	1	2	3	4	1	11	21	44	1	1	1	0	0	0	0	7	0	0	1	2	2	1	1	2	2	0.805	104
1	3	2	0	1	3	2	23.855779814678	0	1	1	0	0	1	1	3	3	3	13	17	25	0	0	0	0	0	0	1	6	1	0	0	2	2	2	4	4	2	0.384	122
3	3	3	3	3	3	3	34.0032090839909	0	0	0	0	4	3	3	4	3	3	12	9	34	1	1	0	0	0	0	0	2	3	0	0	2	2	1	1	2	2	0.6478	121
3	3	3	2	2	3	0	34.0056957944357	0	0	1	1	0	3	3	4	3	2	.	6	67	1	0	0	0	0	0	0	3	3	0	1	3	3	1	2	4	3	0.3008	109
0	.	.	2	1	.	.	14.7841718547506	0	0	0	.	.	.	.	.	.	.	2	4	59	1	1	0	0	1	0	0	.	95	1	0	.	.	.	.	.	.	0	125
2	1	2	2	3	3	2	34.022058616574	0	0	1	1	2	1	1	3	3	0	14	23	28	0	0	0	0	0	1	0	7	3	0	0	3	3	4	4	4	3	0.8978	101
3	.	.	3	3	3	3	5.48069450095515	0	0	0	1	3	3	2	3	1	2	9	1	55	1	1	1	0	0	0	0	.	95	.	.	3	3	4	5	4	3	1.9349	112
1	0	2	.	0	1	3	9.7884346547137	1	0	0	0	2	1	3	4	2	2	13	19	33	1	0	0	0	0	0	0	2	1	1	0	2	2	2	1	4	2	0.6187	109
3	1	3	3	3	.	3	24.6634719626009	0	0	0	1	3	3	3	3	4	2	9	1	44	1	0	0	0	1	0	0	10	1	1	0	2	2	5	5	2	2	0.2973	122
2	3	2	1	2	3	0	16.983887197282	0	1	1	0	3	3	2	4	4	0	10	.	-9	0	1	.	.	.	.	1	6	1	0	0	2	2	1	1	4	3	1.5591	105
2	1	3	2	3	0	3	34.1052332302903	0	0	1	1	2	2	3	4	1	3	13	26	37	0	0	0	0	0	0	0	5	1	0	0	2	2	2	4	4	2	0.5369	119
3	2	1	3	2	1	2	49.5569081360006	0	0	1	0	4	4	4	0	4	3	11	17	68	1	0	0	0	0	0	0	10	3	0	1	3	3	1	2	5	4	0.7601	106
1	0	2	1	1	2	3	10.2782684910835	0	0	1	0	0	4	4	4	3	0	6	1	74	1	1	0	0	0	0	0	10	95	0	1	3	3	5	5	2	0	1.6359	109
.	.	2	3	2	1	0	26.7464335635613	0	0	0	1	2	1	2	4	2	0	10	17	36	1	1	0	0	1	0	1	.	1	0	1	2	2	1	2	3	2	0.4919	130
2	2	2	1	1	2	0	12.7141254264696	1	0	1	1	.	.	.	.	.	.	12	14	52	0	0	0	0	0	0	0	.	0	0	0	.	.	.	.	.	.	0	104
2	1	2	2	.	1	2	30.0776929653589	0	0	1	1	2	3	2	4	2	2	9	12	24	0	0	0	0	1	0	0	7	2	0	1	2	2	2	3	4	1	0.3866	116
2	1	3	1	1	3	3	5.17954451508045	1	0	0	0	3	3	1	4	3	0	11	11	33	1	1	0	0	0	0	0	7	1	0	0	2	2	1	2	3	1	0.2381	107
0	2	0	0	.	0	3	34.0371019154099	0	0	1	1	0	1	1	3	3	0	9	5	62	1	0	0	0	0	0	0	.	95	0	1	2	3	2	2	2	0	0.3567	109
1	1	1	1	0	2	0	34.0261307149902	0	1	1	0	0	1	2	1	1	1	13	12	73	0	0	0	0	0	0	0	4	0	1	0	3	3	2	4	4	2	1.1157	129
1	0	.	2	.	.	0	19.6546797548497	0	0	1	1	1	2	2	1	2	0	10	21	18	1	1	0	0	0	0	0	.	1	1	0	1	1	3	4	2	1	1.5368	108
2	1	0	2	2	3	1	41.3428150886669	1	0	1	0	0	2	0	4	2	0	15	11	53	1	1	0	0	0	0	0	6	2	0	1	3	3	2	2	5	4	0.4114	107
1	1	1	3	3	2	2	24.7784540680003	0	0	1	1	4	3	3	0	3	2	11	26	33	1	0	0	0	0	0	0	6	3	0	0	3	3	1	1	5	4	1.7501	103
0	2	0	0	1	0	0	14.6156793971406	0	0	0	1	.	.	.	.	.	.	9	14	61	1	0	0	0	0	0	0	.	2	.	.	.	.	.	.	.	.	0	125
0	.	.	0	.	.	0	5.3077116903615	0	0	.	1	3	0	2	3	4	1	6	11	79	1	0	0	0	0	0	0	2	95	0	0	1	1	4	5	2	1	0.4874	117
1	0	1	0	0	1	0	34.0790546464775	1	0	1	1	2	3	2	.	3	0	13	24	68	0	1	0	0	0	0	0	6	2	0	1	1	.	1	1	3	2	0.9167	106
1	2	3	0	1	.	0	34.1682653690614	0	0	1	1	3	3	1	3	2	2	10	5	29	1	1	0	0	0	0	0	8	0	1	0	2	1	2	2	2	2	0.3294	123
0	.	0	.	0	.	0	7.99449482421497	0	0	0	0	.	.	.	.	.	.	9	11	80	1	1	0	0	0	0	0	.	0	0	0	.	.	.	.	.	.	0	110
2	3	3	3	2	3	3	34.1343705821566	1	0	1	1	.	.	.	.	.	.	10	17	72	1	1	0	0	0	0	0	.	3	0	1	.	.	.	.	.	.	0	129
2	0	2	1	.	.	0	22.4591857661498	0	1	1	0	2	3	2	3	2	0	9	19	40	0	1	0	0	0	0	0	0	95	1	0	1	1	2	2	2	0	0.6495	112
.	.	.	.	.	.	0	24.3087074419847	.	0	.	.	.	.	.	.	.	.	9	15	25	1	0	0	0	0	0	0	.	95	0	0	.	.	.	.	.	.	0	121
.	.	.	.	.	.	.	41.2904947244823	0	0	0	1	.	2	.	.	2	.	8	1	46	1	1	0	0	0	0	0	.	95	.	.	1	1	.	3	4	4	3.0859	116
.	2	.	1	2	.	3	41.3556027282592	.	0	.	.	3	1	2	3	3	3	8	.	60	1	.	1	0	0	0	0	10	2	0	1	2	3	2	5	2	4	1.0385	121
1	1	2	1	2	1	0	34.0884833657205	0	0	1	0	1	3	3	1	3	3	13	21	49	1	1	0	0	0	0	0	5	0	0	1	2	2	2	1	4	2	0.5691	108
0	1	0	1	1	2	2	9.73217836663509	0	0	0	0	1	1	0	4	1	1	13	22	33	1	1	0	0	0	0	0	6	0	0	0	2	0	4	4	4	2	1.5186	106
.	3	3	3	3	3	3	48.6244313077284	0	1	1	0	3	4	1	0	4	0	10	11	38	1	1	0	0	1	0	0	4	95	.	.	2	2	2	4	4	3	0.2936	125
0	0	0	0	0	0	0	17.0869760980403	0	1	1	0	2	3	2	1	4	2	9	7	89	1	1	1	0	0	0	0	6	0	0	0	1	0	3	2	2	2	1.1489	101
0	1	0	0	0	1	0	34.2825231962526	0	0	1	1	1	3	4	3	4	3	10	17	69	0	1	0	0	0	0	0	0	2	0	0	2	2	2	3	2	1	0.6349	101
1	2	2	1	0	2	0	27.1432149274031	1	1	1	1	.	.	.	.	.	.	13	18	28	0	0	0	0	0	0	0	.	1	1	0	.	.	.	.	.	.	0	101
2	2	3	3	3	1	3	34.0002735172822	0	0	1	1	3	1	1	3	0	0	13	26	52	1	0	0	0	0	0	0	7	3	0	1	1	1	3	4	3	2	0.9328	117
1	0	1	1	1	0	0	5.04290819690385	0	0	0	1	1	1	2	3	3	1	13	23	45	1	0	0	0	0	0	0	3	1	1	0	2	1	2	4	4	2	0.6525	118
1	2	.	.	3	0	0	2.8140852456882	0	0	0	1	.	.	.	.	.	.	10	13	19	1	0	0	0	1	0	0	.	95	.	.	.	.	.	.	.	.	0	108
1	1	2	2	.	1	0	14.7709924920433	0	0	1	0	1	3	1	3	1	1	13	26	44	1	0	0	0	0	0	0	2	1	1	0	2	1	2	2	4	2	0.9166	128
1	1	2	1	1	3	3	34.1971235070671	0	0	1	1	.	.	.	.	.	.	11	13	32	0	0	0	0	1	0	0	.	95	0	1	.	.	.	.	.	.	0	123
.	.	1	2	.	.	3	29.1704489303816	0	0	1	0	4	3	0	4	2	0	13	1	80	1	0	0	0	0	0	0	10	95	0	1	2	2	3	4	2	4	0.5571	117
.	.	.	.	.	.	0	0.675360170575678	0	0	1	0	4	2	4	3	4	2	6	1	56	1	1	0	0	0	0	0	1	95	.	.	2	2	3	3	2	2	1.9926	112
0	2	3	1	2	3	2	29.3369272418312	0	0	1	1	3	3	3	3	3	0	14	26	36	1	1	0	0	0	0	1	6	2	1	0	3	2	4	4	4	2	1.7197	132
1	2	1	1	0	0	2	15.2246365823622	1	1	1	1	0	2	3	1	2	2	12	1	18	0	0	0	0	1	0	0	5	0	1	0	2	2	3	2	2	3	1.1295	123
2	2	2	2	3	2	3	48.6174148839693	1	0	1	1	3	3	3	3	3	3	12	11	71	1	1	0	0	0	0	0	7	2	0	1	2	2	1	2	2	3	0.3623	120
1	0	0	0	0	1	0	29.1746587846371	1	0	0	1	1	2	2	3	2	3	10	16	35	1	1	0	0	1	0	0	1	1	.	.	2	0	3	2	1	1	0.333	132
2	1	2	1	2	3	3	5.6126629804844	0	1	0	0	3	3	3	4	3	2	13	15	29	0	0	0	0	0	0	0	8	1	.	.	2	2	3	2	4	3	0.3659	117
2	1	3	2	2	3	1	34.022058616574	0	0	1	0	0	3	4	4	4	0	9	26	40	1	0	1	0	0	0	0	9	2	0	1	3	2	1	3	4	4	1.2083	122
0	2	.	1	1	1	.	5.33779363431184	0	0	1	0	0	3	3	1	3	2	13	27	56	1	0	0	0	0	0	0	0	0	1	0	2	2	1	1	3	1	1.3457	104
3	2	1	2	.	.	1	26.823976218581	0	0	1	1	3	3	4	2	4	4	9	1	18	1	0	0	0	0	0	0	2	2	0	1	1	1	2	2	2	1	3.7998	121
2	2	2	.	2	2	1	19.7604511243974	0	0	0	0	3	3	3	1	3	3	9	16	22	1	0	0	0	0	0	0	0	2	1	0	2	1	2	2	2	2	2.105	121
0	3	1	2	2	2	0	41.7436081773797	0	0	1	1	1	3	3	4	3	3	13	27	66	1	1	0	0	0	0	0	10	2	0	0	2	2	2	4	4	3	0.6607	101
2	2	3	3	3	1	2	42.8920275542622	.	1	.	.	3	1	1	3	1	1	9	1	70	1	1	0	0	0	0	0	5	3	0	0	3	2	2	2	4	2	1.0918	118
.	0	1	0	.	1	0	41.3307666115692	0	0	1	0	1	1	2	2	1	0	13	17	26	0	1	0	0	0	0	0	10	2	1	0	1	1	2	2	3	1	0.8546	115
1	2	.	2	2	3	2	16.269740250352	0	0	0	0	3	3	2	4	4	3	10	22	55	1	1	0	0	1	0	0	4	95	1	0	0	0	2	1	1	0	1.7376	131
2	.	3	3	3	.	3	48.5859373455983	0	0	0	1	3	4	3	4	1	2	10	28	37	1	1	0	0	1	0	0	2	95	0	0	0	0	5	5	1	1	0.7665	133
3	1	2	2	3	1	3	41.3248026513739	0	0	1	1	4	4	3	3	3	2	9	1	54	0	1	0	0	0	0	0	.	2	0	1	2	1	1	1	1	0	0.5345	120
1	1	1	0	0	1	2	17.3067560153138	0	1	1	1	3	2	2	4	2	2	9	15	64	1	1	0	0	0	0	0	7	2	0	1	2	2	1	2	3	2	1.5657	131
0	3	3	1	3	0	3	2.21406666566298	0	0	0	0	.	.	.	.	.	.	10	7	90	1	1	0	0	0	0	0	.	1	0	1	.	.	.	.	.	.	0	109
3	2	.	3	3	2	3	41.3744406824987	0	0	0	0	2	1	2	3	1	2	9	3	20	0	0	1	0	0	0	0	1	95	1	0	0	0	3	2	3	0	0.9404	116
1	1	2	1	0	2	2	34.1055295540943	1	0	1	1	0	1	1	0	2	0	13	20	49	1	0	0	0	0	0	0	8	2	0	1	3	3	3	5	4	2	0.6552	114
.	2	.	1	.	.	3	12.228696279653	1	0	1	0	4	4	3	4	4	4	4	7	55	1	0	0	0	0	1	0	3	95	0	1	1	0	2	4	1	1	0.1639	118
1	0	2	2	1	2	2	29.1902126650424	0	1	0	1	2	3	2	3	4	2	7	5	20	0	0	0	0	0	0	0	7	0	0	0	2	2	3	2	3	2	1.6898	132
3	0	3	2	2	1	3	41.3004814143855	0	0	1	1	1	1	1	0	1	0	14	25	67	1	0	0	0	0	0	0	6	2	0	0	3	2	1	5	4	3	1.0767	126
0	2	1	2	3	2	3	34.1739521960806	0	0	0	1	4	3	3	1	3	0	13	21	29	1	0	1	0	0	0	0	7	2	1	0	0	1	1	1	1	2	0.8012	114
3	3	0	.	.	0	0	48.6244313077284	0	0	1	1	.	.	.	.	.	.	11	24	55	0	1	0	0	0	0	0	.	95	0	1	.	.	.	.	.	.	0	106
0	2	2	1	2	2	3	5.69561371421904	1	0	1	0	2	3	4	4	4	1	13	25	54	0	0	0	0	0	0	1	10	1	0	1	1	1	1	1	1	3	0.319	115
0	2	2	2	3	3	0	6.62455417585214	0	0	1	1	.	.	.	.	.	.	9	22	54	0	0	1	0	0	0	0	.	1	.	.	.	.	.	.	.	.	0	105
1	1	.	2	3	.	0	34.0884833657205	0	0	0	0	2	1	2	3	2	3	6	9	38	1	0	0	0	0	0	0	6	95	0	0	1	2	3	4	1	2	0.7705	118
1	3	2	2	2	2	3	12.6491659197988	1	0	0	1	1	1	2	1	3	2	13	28	24	1	0	0	0	0	0	1	7	1	1	0	1	1	4	2	2	1	0.8877	115
1	2	2	.	3	3	3	3.72373127247389	0	0	1	1	3	1	3	1	4	0	8	1	53	1	0	0	0	0	1	0	.	0	.	.	2	2	2	2	2	3	1.2104	126
1	2	1	2	2	0	3	33.9863199646564	1	1	1	1	0	1	1	0	1	3	13	17	64	1	1	0	0	0	0	0	4	1	0	1	3	3	2	5	5	2	0.2875	131
1	2	1	3	3	3	0	15.504494820751	0	0	1	0	.	.	.	.	.	.	13	.	42	1	0	0	0	1	0	0	.	2	.	.	.	.	.	.	.	.	0	125
1	0	0	0	1	3	2	17.1884920385705	0	1	1	1	2	1	0	1	0	2	10	12	24	0	0	0	0	0	0	0	5	1	0	0	2	2	2	2	4	1	1.1029	119
0	0	1	0	1	1	3	29.1746587846371	1	0	1	1	3	4	3	3	3	1	13	5	68	0	1	0	0	0	0	0	9	1	0	0	2	2	2	2	3	1	0.2908	115
1	3	3	2	0	2	2	25.8810443892514	0	1	1	1	1	1	3	3	3	0	13	20	45	0	0	0	0	0	0	0	3	2	0	0	2	3	3	3	4	2	0.376	126
.	.	3	0	0	0	0	29.1704489303816	0	0	1	1	3	3	3	4	3	2	11	14	34	1	1	0	0	0	0	0	6	0	1	0	2	2	4	3	2	2	0.7293	126
0	2	0	0	0	2	0	29.1746587846371	0	1	1	1	3	2	3	3	2	1	10	8	37	1	1	0	0	0	0	0	.	95	.	.	0	1	2	2	2	0	0.1873	108
3	0	3	3	0	2	3	12.5766380969518	0	0	1	0	2	3	3	3	3	4	9	5	72	1	1	1	0	0	0	.	1	0	0	1	2	2	2	2	3	3	1.1693	116
0	1	1	0	1	0	0	26.9269998285141	0	0	1	0	4	3	2	0	3	3	12	11	71	1	1	0	0	0	0	0	8	2	0	1	2	2	2	3	3	1	0.3207	117
3	3	3	2	1	1	3	32.4013960530034	1	1	1	1	4	1	0	1	0	0	10	19	75	1	0	0	0	0	0	0	6	3	0	0	3	2	3	4	1	2	1.2624	118
1	2	2	1	1	0	0	34.1343705821566	0	0	0	1	2	2	3	4	2	2	13	7	23	1	0	0	0	0	0	0	10	0	0	0	2	2	2	1	4	2	0.4267	112
2	3	3	1	.	.	2	22.823516759575	1	1	1	1	3	4	3	4	4	0	13	13	53	0	0	0	0	0	0	1	2	1	.	.	2	2	1	1	4	2	0.4103	110
0	0	2	0	2	3	2	34.0569877804835	1	1	1	1	2	1	1	3	1	1	15	19	56	1	1	1	0	0	0	0	10	2	1	0	2	2	2	2	4	3	0.5071	119
2	1	3	3	3	3	3	29.1746587846371	1	0	0	0	4	3	3	4	4	0	11	5	21	0	1	0	0	1	0	1	10	2	0	1	3	2	1	1	2	2	0.5152	130
1	1	1	3	1	2	2	14.7709924920433	0	0	0	0	1	1	1	3	1	0	9	17	53	1	1	0	0	0	0	0	2	1	0	0	2	2	4	4	2	1	0.5868	103
0	3	2	3	3	3	3	34.297444675614	0	0	1	1	.	.	.	.	.	.	9	25	46	1	0	0	0	0	0	0	.	1	0	0	.	.	.	.	.	.	0	121
2	1	0	1	0	2	0	49.3897601931818	0	0	1	0	1	1	1	4	3	0	9	21	57	1	1	0	0	1	0	0	5	1	0	1	2	2	2	2	5	2	0.5544	128
2	0	3	2	2	3	3	7.2926122325954	0	0	0	1	3	1	1	1	1	2	12	7	24	1	1	0	0	0	0	0	7	2	0	1	2	2	2	2	3	2	4.0152	132
.	1	1	2	1	.	3	19.4546772471943	1	0	1	1	3	1	4	1	1	1	9	8	85	1	0	0	0	0	0	0	.	95	0	1	2	2	4	5	2	0	0.6891	101
.	.	0	3	3	.	3	41.5413705714427	0	0	1	1	2	2	3	1	3	2	9	9	56	1	1	0	0	0	0	1	5	95	0	1	0	0	3	3	4	0	1.202	121
3	1	3	3	3	0	2	34.297444675614	1	1	0	0	2	1	2	1	2	2	10	27	38	1	0	0	0	0	0	0	10	1	1	0	2	2	3	4	4	2	0.7765	109
1	.	0	0	1	2	2	20.1217059523416	0	0	0	0	1	2	2	2	3	0	13	1	38	1	1	1	0	0	0	0	2	0	1	0	2	2	2	2	3	1	0.4932	125
1	1	1	1	0	.	0	14.8736531323008	0	0	0	0	2	2	2	2	2	1	11	17	30	1	1	0	0	0	0	0	1	95	.	.	0	0	3	3	1	0	0.3021	118
3	3	3	3	3	0	3	29.2264132719446	0	0	1	1	0	3	3	4	3	.	7	1	58	1	1	0	0	0	0	0	.	95	.	.	1	1	1	2	2	1	0.5349	106
0	.	.	1	1	3	2	41.2865594284629	0	0	1	1	3	2	3	4	3	0	14	26	41	1	1	0	0	0	0	0	10	3	0	1	2	1	4	4	3	1	1.4482	101
1	1	1	1	0	2	2	49.3897601931818	0	1	0	1	3	2	2	2	3	2	7	8	50	1	0	1	0	0	0	0	10	95	0	1	2	2	2	4	4	2	1.0717	115
1	0	1	1	2	0	0	21.3394273456436	0	0	1	1	1	4	4	4	3	1	9	22	31	1	1	0	0	0	0	0	4	1	.	.	1	2	1	4	3	2	1.2312	124
2	1	2	1	2	2	2	48.5964319060567	0	0	1	1	1	1	3	4	3	0	12	20	44	0	1	0	0	0	0	0	10	2	0	1	3	3	2	4	4	3	1.3071	116
1	2	1	0	0	2	0	19.6757924969364	0	0	1	1	1	2	1	2	1	1	13	22	27	0	1	0	0	0	0	0	10	2	1	0	1	1	3	4	2	1	0.5056	127
1	1	0	1	0	2	0	41.2904947244823	1	0	1	1	3	3	3	4	1	0	11	3	41	1	1	1	0	0	0	0	3	2	.	.	3	2	5	5	4	3	0.4748	115
.	0	2	.	2	1	3	48.7832259986914	0	0	1	0	.	.	.	.	.	.	12	11	50	1	1	1	0	0	0	0	.	95	0	1	.	.	.	.	.	.	0	105
1	3	1	3	3	1	0	49.1646380436448	0	0	1	1	4	4	4	4	4	2	10	13	68	0	0	0	0	0	0	0	10	0	.	.	3	3	1	2	5	4	0.8148	121
3	2	3	3	3	3	3	41.3315224677437	0	1	1	1	1	3	3	1	1	3	9	23	71	1	0	0	0	0	0	1	8	2	0	0	2	2	2	2	4	2	1.0504	116
1	0	2	2	0	0	0	5.01001490616545	0	0	1	1	3	3	3	3	3	3	9	19	67	1	1	0	0	0	0	0	0	95	0	0	0	0	2	1	2	0	1.1696	110
2	0	3	0	0	1	3	6.04584816216881	0	0	0	0	2	0	2	1	3	2	11	14	25	0	1	0	0	1	0	0	4	0	0	0	1	1	3	2	4	1	1.2205	124
1	1	2	1	1	1	2	34.1062211017286	.	0	.	.	1	1	1	1	1	0	12	.	38	0	.	0	0	0	0	0	6	1	0	0	2	1	2	4	4	2	0.3226	120
3	1	3	1	2	3	2	41.3790366011197	1	0	1	1	1	3	1	1	3	0	15	23	81	0	0	0	0	0	0	0	7	2	0	1	3	2	2	4	4	3	0.2684	130
2	1	3	1	2	2	2	36.675793692343	1	0	1	1	3	3	3	3	4	0	1	21	64	1	0	0	0	0	0	1	5	2	0	1	3	3	3	2	4	2	1.4716	129
2	.	0	2	1	2	2	8.18816721250855	0	1	0	0	2	1	1	1	1	2	10	12	70	1	0	0	0	0	1	1	3	1	.	.	2	2	5	5	3	2	0.5519	115
2	3	3	2	1	2	3	41.3236502548988	0	1	1	0	3	3	3	1	3	1	15	1	68	1	0	0	0	0	0	0	6	2	1	0	3	3	1	1	5	3	0.2598	119
1	.	1	.	3	.	.	48.6244313077284	0	1	0	0	.	.	.	.	.	.	9	2	29	1	1	1	0	0	0	0	.	95	0	1	.	.	.	.	.	.	0	116
1	2	3	0	0	3	3	29.3933036904666	0	0	1	1	3	2	3	3	3	0	12	25	59	0	1	0	0	0	0	1	0	3	0	0	3	3	3	4	4	2	0.5468	114
3	3	.	1	.	2	.	41.3236502548988	0	0	0	0	2	3	3	2	4	2	11	21	25	1	0	0	0	0	0	0	.	95	1	0	1	1	1	1	2	1	2.8442	113
1	1	0	1	1	1	1	7.29366469615926	0	0	1	0	.	.	.	.	.	.	14	23	34	0	0	0	1	0	0	0	.	1	1	0	.	.	.	.	.	.	0	109
3	0	1	0	3	.	3	24.7790549569591	0	1	0	1	.	.	.	.	.	.	11	16	52	1	1	0	0	0	1	0	.	3	0	1	.	.	.	.	.	.	0	133
2	3	0	1	3	.	0	6.32971546780738	0	0	0	1	4	4	4	0	4	0	9	14	48	1	0	0	0	1	0	0	4	1	1	0	2	1	3	2	1	3	1.8527	131
1	1	2	0	1	1	2	16.9357494387937	1	0	1	1	0	1	1	0	0	0	14	26	28	1	0	0	0	0	0	0	6	1	1	0	3	3	4	4	4	3	1.0403	101
2	3	2	2	2	3	0	42.2028546873313	0	0	1	1	0	1	1	4	3	0	14	20	37	0	0	0	0	0	0	1	8	3	0	1	2	1	4	2	4	2	0.5926	114
0	0	0	0	0	2	2	34.1343705821566	0	0	0	0	2	3	4	3	4	3	10	22	50	1	1	0	0	0	0	0	8	1	1	0	2	2	2	2	4	2	1.5394	124
0	.	3	1	0	.	.	17.0824334097926	1	0	0	1	3	4	3	3	4	2	9	1	90	1	1	0	0	0	0	0	10	95	1	0	0	1	1	1	2	0	0.7803	108
1	2	1	2	2	2	3	19.6096049093295	0	0	0	1	1	3	3	3	3	1	10	8	76	1	1	0	0	0	0	0	.	0	0	0	2	1	5	5	3	2	0.4861	132
1	1	1	2	3	0	3	20.1631182685739	0	0	1	0	.	.	.	.	.	.	13	27	36	1	1	0	1	0	0	0	.	1	1	0	.	.	.	.	.	.	0	109
3	2	1	1	0	1	2	12.2802461644708	0	0	1	1	2	2	1	1	3	1	10	21	19	1	1	0	0	0	0	0	6	2	0	0	2	1	3	4	4	3	1.246	106
1	3	2	.	3	2	3	48.5470822661877	0	1	0	0	3	1	0	2	0	3	10	24	61	1	1	0	0	0	0	0	10	2	0	1	3	3	4	4	2	2	1.4238	117
2	2	1	0	3	1	2	43.7093168214558	0	0	1	0	0	0	1	0	0	0	16	27	52	0	1	0	0	0	0	0	6	0	0	1	3	3	5	2	4	3	1.0454	115
.	2	0	1	1	2	3	9.96593866941293	0	0	0	1	.	.	.	.	.	.	9	25	41	1	0	0	0	0	0	0	.	95	0	0	.	.	.	.	.	.	0	117
1	1	.	2	.	1	3	10.6666308884671	1	1	1	1	0	0	0	0	1	0	13	14	28	1	0	0	0	0	0	0	10	2	0	1	2	2	1	2	5	4	0.5419	123
0	0	1	0	0	3	2	34.0371019154099	1	0	0	1	0	0	0	3	1	1	16	16	66	1	1	0	0	0	0	0	5	2	0	1	2	1	4	4	5	2	1.4584	133
1	0	0	3	.	1	0	33.6104707717386	0	0	1	0	3	3	2	3	3	3	11	22	51	1	0	0	0	0	0	1	0	95	.	.	2	2	2	2	3	2	1.7676	1
.	1	2	2	0	2	2	17.3297535080609	0	0	0	1	2	2	2	3	3	2	9	13	26	0	0	0	0	0	0	0	0	95	.	.	1	1	1	1	4	1	3.2492	2
0	3	3	3	3	2	3	41.5383187872403	1	.	.	.	3	2	3	0	3	2	12	21	56	1	0	0	0	0	0	0	3	95	1	0	1	1	2	2	1	3	0.9749	3
1	1	0	0	1	2	0	34.1062211017286	1	0	1	0	1	1	2	2	3	0	10	23	20	0	1	0	0	1	0	1	3	2	0	1	1	1	5	5	3	1	2.8884	4
.	0	1	1	1	2	2	4.15195421932853	0	1	0	1	2	4	3	2	4	2	10	10	26	1	1	0	0	0	0	0	0	95	0	0	2	1	1	1	1	1	0.4356	5
.	0	0	0	0	3	0	34.4702910604814	0	0	1	1	4	3	3	4	3	2	9	15	41	1	0	0	0	0	0	0	10	95	0	1	2	1	1	1	3	2	1.0786	8
2	.	.	1	2	1	0	44.3031143182328	1	1	1	1	1	1	3	3	3	0	13	11	25	0	0	0	0	0	0	0	9	2	0	1	3	3	4	2	3	4	0.3916	8
1	2	.	2	2	0	0	48.8070732982423	1	0	1	0	3	3	3	3	3	1	9	19	60	1	1	0	0	0	0	0	7	2	0	1	2	3	3	4	3	3	3.4082	9
0	1	1	1	1	3	0	41.3307666115692	1	0	1	1	2	2	1	3	3	3	10	26	64	0	1	0	0	0	0	0	3	1	0	1	3	3	2	2	3	3	0.7444	9
1	.	3	2	1	3	0	29.5991958394548	0	0	0	1	3	3	3	3	3	2	10	1	49	1	1	0	0	0	0	0	5	95	.	.	0	1	2	4	3	1	1.0424	11
0	0	0	0	1	2	0	41.2865594284629	1	0	1	1	1	2	3	3	4	0	13	24	36	1	1	1	0	0	0	0	6	0	1	0	2	2	1	3	3	3	1.173	14
2	3	3	2	0	0	2	16.7243034051247	0	0	1	1	3	3	3	3	3	3	9	1	62	1	0	0	0	0	1	0	3	0	.	.	2	2	1	1	2	2	0.6479	17
2	2	0	1	2	0	3	22.3065225102435	0	0	1	1	2	1	1	3	0	2	13	25	59	1	0	0	0	0	0	0	7	2	0	1	3	3	2	2	3	2	0.8526	18
3	3	2	3	3	1	3	34.6635193099738	1	0	1	1	2	3	3	4	4	4	10	11	55	1	1	0	0	0	0	0	8	2	0	0	3	3	2	5	4	3	1.4818	20
1	2	2	1	.	.	3	43.2148800024777	1	0	1	1	2	2	2	3	2	3	14	22	34	1	1	0	0	0	0	1	7	1	0	0	2	2	4	4	4	2	0.8337	21
